,aindex,autocovariance,autocorrelation,BLOSUM1,BLOSUM2,BLOSUM3,BLOSUM4,BLOSUM5,BLOSUM6,BLOSUM7,BLOSUM8,BLOSUM9,BLOSUM10,boman,charge,crosscovariance,PP1,PP2,PP3,F1,F2,F3,F4,F5,F6,hmoment,hydrophobicity,instaindex,KF1,KF2,KF3,KF4,KF5,KF6,KF7,KF8,KF9,KF10,lengthpep,MSWHIM1,MSWHIM2,MSWHIM3,mw,pI,ProtFP1,ProtFP2,ProtFP3,ProtFP4,ProtFP5,ProtFP6,ProtFP7,ProtFP8,ST1,ST2,ST3,ST4,ST5,ST6,ST7,ST8,T1,T2,T3,T4,T5,VHSE1,VHSE2,VHSE3,VHSE4,VHSE5,VHSE6,VHSE7,VHSE8,Z1,Z2,Z3,Z4,Z5,column_tiny_number,column_tiny_percentage,column_Small_number,column_Small_percentage,column_Aliphatic_number,column_Aliphatic_percentage,column_Aromatic_number,column_Aromatic_percentage,column_NonPolar_number,column_NonPolar_percentage,column_Polar_number,column_Polar_percentage,column_Charged_number,column_Charged_percentage,column_Basic_number,column_Basic_percentage,column_Acidic_number,column_Acidic_percentage
ProtFP5,-0.5065887697589462,-0.09890792770496488,-0.09912488618522494,0.08503788896294948,0.047022463846318446,0.48056069130972423,0.5428615947740569,0.6443250478640312,-0.16344098052949602,-0.2273149522163526,-0.06609474589949481,-0.10984494941331958,0.1419361536565247,0.40095399473593224,0.04015654976370279,-0.11185952949662605,0.29213711279108306,-0.1274897975400695,0.2647872097986073,-0.06182324842879866,-0.30509097018215403,-0.4215346185269226,-0.6793336535167238,-0.5374783355208838,0.368246031020463,-0.03702873474882552,-0.16933928293396538,0.20027899356870368,0.3808956295324147,-0.12661697575482167,0.5698849705745297,0.14033143082731328,-0.370067556034287,0.837924391255245,0.034687336130681944,0.10120169557410282,0.1742295703339198,0.20872984151071,0.08467772812549308,0.12476167542053035,-0.1357218766747231,-0.056053680046420154,0.08510327620354495,-0.11413284569299688,-0.05420894699727025,-0.05658112852711752,0.30334931186468256,-0.3312199049123622,1.0,-0.15239064630722682,0.07118538138331026,-0.07344226472736273,-0.07776303912907878,0.21893289056583476,-0.11053291361273329,0.3896112372385424,0.3909330373113189,-0.32852219540894834,0.3925876269532025,-0.12310321457401165,-0.09241881154698527,0.09145743389799214,0.24289477845719334,-0.21638662702577408,0.2679562432614883,-0.409185584794329,-0.26712949162561195,-0.12727855309627073,0.2330133209828467,-0.06453792831765619,0.6810233635168712,-0.39141221371648416,-0.06183288298860662,0.5729462759426771,0.010013990747254965,0.4237894096289455,0.05058317794798026,-0.7225889436496103,0.16424505829264402,0.48970671570457835,0.13191027202216563,0.3924338897889807,-0.03667630526950656,-0.49244607344987873,0.10525648002329578,0.02577738413098118,0.07300151667942947,-0.19575241009682168,0.09752047235536644,0.19879804225383974,0.03146318013678162,-0.049568776552739044,0.0653546761764869,0.007022627601794249,-0.010811149135424938,-0.09512318362579118
ProtFP6,0.27128120964841657,0.029126180477664246,0.031646740013249,-0.034902697533646644,0.06761150721577662,-0.07558650396561026,-0.21566528148122552,0.17923231829025613,0.7473498000814206,0.2997547432001545,0.5894188663563892,0.2283228357683564,0.11236962298031654,-0.11450098006564167,0.1874877140856179,0.021435476516022407,-0.12814221842933063,0.053584806511000005,0.334881236715221,-0.006669172826308872,0.3262052140937006,0.06942070553235496,0.4445796621154602,-0.6269724187569703,0.09584787709746656,0.23574054278785234,0.07839406528586992,-0.2832365703978099,-0.4465052070126389,-0.06950991323434631,-0.02593386723211417,0.19630587198367336,0.0012992654360332817,-0.35383337347999616,0.3698950471833322,0.6136788980787974,-0.545322324625109,0.1810658172417706,-0.14226721214299745,-0.1420721133504306,-0.3744066467547042,0.2908784880470905,-0.15038253067493562,0.28957177289337777,-0.012898986036866645,-0.05203609307371271,-0.07970298673626396,0.2034550360717109,-0.15239064630722682,1.0,0.004232893721104249,0.09990660120896304,-0.0813905881133136,0.12954444955087904,0.10069804450197173,0.10195454722174697,-0.28001003003645386,-0.054011705621454215,0.16314252748411895,0.7999742419760193,-0.10984974892445624,0.36435105174837784,-0.2907377666259115,0.37530489424914937,0.302140926603699,0.0004678213956136602,-0.004830547550176474,-0.10299507819647903,0.29657410073799084,0.24710140242247783,-0.20696177466172774,0.7178788083062448,-0.7708787254958036,0.035867494624719706,-0.2480475560731847,-0.5040637757283363,0.07218867250608499,-0.03326189851750814,-0.12241562308941646,0.06802671412746372,-0.1761796684519532,-0.31244123923232986,-0.053576304473896746,0.31809563661867535,-0.1784579537227695,-0.12243609189618554,-0.13401849643763555,0.07545708661422866,-0.1481964911128863,-0.07010755651531417,-0.05889918628687586,0.21779978452066595,-0.005532519458871174,0.2946871234431674,-0.11060656638757985,-0.09933052512904134
ProtFP7,0.2860157813139636,-0.0471216925433623,-0.04351883365746629,-0.13280478123739337,-0.138707888450838,-0.02619156003260683,0.04979125259423477,-0.16719123192116409,0.19873193291278235,-0.14096382762804288,-0.014082495701978536,-0.3591978179289355,0.07202814061665845,-0.06996280741250219,0.016076436488789057,-0.060155239571293165,0.00681091121309095,-0.01843339896635998,-0.036758144635436966,-0.05164735517799402,-0.20082541219806868,0.09599384164745248,0.07000002847262513,-0.2190255868310665,0.14030325879827976,0.13366800984104868,0.11913529268009974,-0.11435970627293833,0.23135179382675322,0.003258462050238664,0.5753392635244854,0.02452877930201586,-0.06834414016934866,-0.003758320760885234,-0.09939419355115442,0.1706203249812856,-0.16977930837127037,-0.18772511304795347,-0.03921723475739842,-0.18654820518951146,0.03565748854475341,0.004159046401568735,-0.03993781856105751,0.014225152752641147,0.07106638168978248,-0.03631564350877048,-0.01825744842423623,-0.04551938945177554,0.07118538138331026,0.004232893721104249,1.0,-0.2032158952327384,-0.022071917660954874,-0.19175727547824328,-0.1672034031403861,0.05849172251672556,0.05503527156947296,0.10152909880615413,-0.22957777056863637,-0.16411186266712896,-0.009981292130843221,0.07975385164850994,0.12250472861279806,0.15912606029249676,-0.02344055773777323,0.05987833793129283,0.027801329216111042,0.008184316355910562,-0.10097474338605933,-0.01389596770886808,-0.1750317436315845,0.026372223392876627,-0.1081757540391921,-0.1012449132789138,-0.1365599271675102,-0.1945806647464276,-0.25132261102120274,-0.08993537228356507,-0.052016732472757184,-0.11959221898018686,-0.0268757682350068,0.043852317473346385,-0.02965044960515965,0.09851651688574348,-0.0890231027537956,-0.2088591193467093,-0.04021586638059813,0.019878415778952573,-0.036490877218182664,-0.019861933270121788,-0.07408882751744991,-0.13057006620731862,-0.08329648384184093,-0.1185531566446848,-0.05362304624652822,-0.0327885181836436
ProtFP8,-0.21264290442296843,-0.04409913194030141,-0.029500154095470545,0.00889057519471552,-0.012211025483725711,0.0876198148301025,-0.4293931683177055,0.15601458049660355,0.10196910979502231,-0.01684466768803509,-0.2328726108372909,0.4403651446881702,-0.4210440654915073,0.048958528631525035,0.20851011875082326,-0.026270538781305267,0.01883344174865677,0.11074526192923104,0.2700920874436408,-0.0921028488677431,0.09110609752129388,0.06111563406004681,0.08171238236864135,-0.027530127670054298,0.15831419541772843,0.08818851671865546,-0.0762394574749127,-0.03456837621268801,-0.10153513622013952,0.06268824871709684,-0.13589683320225962,0.14208691545143595,0.011079132168545265,-0.20466830838841402,0.20165445972717136,-0.2164555987034213,-0.28336792392485743,0.04978263612838893,0.07817334743572853,-0.1006778536599936,-0.028920742777802384,0.14610768474052785,0.07322673663197637,0.19640728126698437,-0.09170446690366663,0.11505991420458554,0.013521986827457307,0.21814837976959,-0.07344226472736273,0.09990660120896304,-0.2032158952327384,1.0,0.05818805014868716,0.03067141422267275,0.07193676721248282,0.07301958079277333,-0.15305915277916674,-0.08773121619763531,0.06816964855443487,0.18126671472305328,0.04697028330349639,0.06576444642206497,-0.17850189014576753,0.02197427629761898,0.03176538090223454,-0.0691784618533344,0.13354291152287284,0.06960205828439617,0.013731275706891581,0.2529288908485182,0.09548321113282456,-0.0680119881152593,0.003034871166312682,0.005505874393616218,0.047103253044772864,-0.10805992084734829,0.12993826216823026,-0.03054269476739035,0.12717328782616744,0.18876947716169876,0.09646189709971788,0.03459097700919326,0.07205420412111943,-0.06123881477086099,0.05160992224448758,-0.02316211542205286,0.08176974407203227,-0.05282149838220411,0.07064414127349365,0.05419379406466806,0.04310210340028857,0.059320312295702705,0.0749825446724181,0.13075522836356612,0.0014856197047546018,-0.10728670732521169
ST1,-0.20758261263030106,-0.042998710891402225,-0.025293090935435393,-0.07724829542459404,0.7387335427371893,-0.45755734283772476,-0.514563272540566,0.2765635490903167,-0.25674146435329837,-0.2156309004659272,-0.07150219359355663,-0.3255500006304289,-0.36059336733421826,0.49228360645224567,0.1987983114961816,-0.03546776426499131,0.544719719196503,0.9212298494589949,-0.04629618862801424,-0.13555343175006326,0.3260716530671712,0.8653769022075536,-0.4401248424772631,0.09600731451939772,0.5282018585462376,0.14185161936621088,-0.5047465458282089,0.3613287468495451,-0.022007160013535594,0.9819609641699815,0.05285470175499887,0.2533020632313599,-0.178509042260968,0.07075195399109664,0.01888009316125669,-0.26061052123809053,0.04666148065264765,0.01538299213200663,-0.1724191059795172,0.6889741195819831,0.3376319514675525,0.6470708402116325,-0.13760819997054435,0.2423298967971659,0.24744356684559796,0.9148929882623374,0.16332534593339212,0.02807387742529048,-0.07776303912907878,-0.0813905881133136,-0.022071917660954874,0.05818805014868716,1.0,0.6777174631640894,0.5961209845211044,-0.7863184862317147,0.11110535764260311,0.668904249443225,0.5103117923592406,-0.23265203955100644,0.9985528149283355,0.43399154746329055,-0.4652436922480592,-0.6956981190140692,-0.8539954422940638,-0.07881664411621309,0.9359585044221389,0.9435539332423981,0.27478848324295596,0.5054559353653838,0.4833931446530096,-0.0602702509987304,0.3078497054494166,-0.11912316815463989,0.9376220494609103,-0.3920863210229257,0.675235834278671,-0.21247305334984848,-0.2770578782062086,-0.749943592051472,-0.2439405998003783,-0.761766524839926,-0.22988995985767127,-0.33729601755326205,0.010223393734149093,0.6547660607644347,-0.2146742457976039,-0.36175280083221195,-0.11084267278711271,0.34368520435824657,-0.010153672884262813,0.5885487687054906,0.05058145606479142,0.5897797139603691,-0.07679404349199066,0.05977313121628373
ST2,-0.5397499976632392,-0.11437597955998523,-0.07655460312217122,0.31424874189674573,0.753385597563166,-0.14627838205378133,-0.2875087270866672,0.479232115380765,-0.16643450010025398,0.09783754927666392,0.24989288929276723,-0.3148513515679208,-0.3665347463080616,0.7088411666754979,0.35065862822417426,-0.07972515168977506,0.594395262812457,0.6297947695598513,0.3156680157211727,-0.35381681318259517,-0.05879089534470446,0.3965863621078699,-0.5179895895220265,-0.13128500436810556,0.5103827612783507,0.11275078582299278,-0.72895277928401,0.3594300874078413,0.31233211744621464,0.6896243769688797,0.049391342781366095,0.47124868681898185,-0.07519306115637989,0.26532341793116165,0.3165597197585738,0.048629367511835477,-0.06462320401254773,0.3056583299940467,-0.08738894708919173,0.6691396134933645,-0.07586849857536629,0.6148947337600732,-0.06255935529003064,0.3170139667817226,-0.213011558379619,0.6849259889707432,0.5229422918571419,-0.0645660804172275,0.21893289056583476,0.12954444955087904,-0.19175727547824328,0.03067141422267275,0.6777174631640894,1.0,0.6057238318691263,-0.3714055599928687,0.08648844047368388,0.24580979735941083,0.6120676447150862,0.20909464886303566,0.6708255746427685,0.5283065342594156,-0.5132857178294937,-0.651863541472901,-0.41573981767283513,-0.4680865948196813,0.6358415466151538,0.551673495634695,0.7946718485253352,0.4409687051545295,0.6862109052869839,0.22731185484891644,0.1826054199589752,0.37248903974977005,0.7322890071596669,-0.22639913515464707,0.6340744060517529,-0.36220100252268,-0.1407888166848027,-0.391997998756814,-0.1373310550465709,-0.5007392350157709,-0.2339335954603984,-0.6435337029894861,0.06955387088280529,0.4748401836407826,-0.12489318757272974,-0.42951500130693127,-0.034460836021130814,0.4221572988973894,0.06493048531020654,0.6184024800725153,0.18217871053067097,0.6787242454649699,-0.07530062580470666,-0.030990915121340192
ST3,-0.13322564063756293,0.04215313222204705,0.041976913545648434,-0.37945409418252757,0.4868289290462794,-0.17759086235570035,-0.23799042932085507,0.26738553844640633,-0.28171559675916713,0.22025727503747536,0.3618932543406435,-0.23906370558879905,-0.5827238361820675,0.014205720255152852,0.34411688274007957,0.04035021122383857,-0.0538884572726656,0.7104226350458458,0.19324026732917776,0.2385843503049606,0.09094077442164845,0.5710945463008339,-0.2882836704830962,0.030720643809259558,0.42047145502548605,-0.0011468549035163738,-0.07385936816214811,0.03546426971473452,0.09238740952729457,0.6080356922126862,0.06802440886716357,-0.16069108018777825,0.22038582642443993,-0.049733331705924366,0.5167827160971642,0.041987719817998544,0.16739881183962438,0.3449390776506416,-0.2301008237578423,0.4257328129823263,0.3005342596393836,0.5689326067459525,-0.2122102998375753,0.3647704749716668,0.41524291302146715,0.437698301335389,0.5032245540072902,0.10389712916697313,-0.11053291361273329,0.10069804450197173,-0.1672034031403861,0.07193676721248282,0.5961209845211044,0.6057238318691263,1.0,-0.19695545602642742,-0.5084457976476373,0.368030958255569,0.28027430980966306,0.0035090422095108726,0.5837052996095411,0.15269689730518793,-0.7822023912202494,-0.3401646089451935,-0.5704821436834492,0.2525311046781701,0.4535045657973425,0.5660980581062486,0.3910770560293091,0.6259694889443956,0.23283190639640275,-0.01335022853677948,0.13705303308786929,-0.3325115786520073,0.4872258627700026,-0.16557275613242586,0.683517597798427,-0.38206488436452296,-0.2696617249449069,-0.42710980846417873,-0.2707411968269805,-0.5837872693288839,-0.29858257252453063,-0.264176573360141,-0.01070330969593126,0.6268033904744917,-0.20664827352647214,0.21185684767664567,-0.2544981803247497,-0.22128947874001825,-0.16179322886608447,0.2546117145003614,-0.037433180011846624,0.4951262183639805,-0.27892397613425557,-0.35547201635085995
ST4,0.04143929377799561,0.06597145568584485,0.04245261866084524,-0.11233705334912995,-0.6928020972156885,0.5345470127037064,0.447291589765597,0.17326906768213524,0.050227833125952706,0.22265718880347338,0.27093284875984347,0.14385540941412103,0.05246868347993147,-0.3224984369768618,0.0451843493250982,0.03617164652583328,-0.5236299618231612,-0.5995732104670404,0.31203716882935145,0.19809464168793423,-0.33127326509083144,-0.7655829695329626,0.10452598005881922,-0.2343561238059723,-0.06358401303524244,-0.09406005894010652,0.46885599347068624,-0.22864748374131733,0.15548320305310012,-0.7571391914919363,0.3019994335303804,-0.23423653688445353,0.017418847545602467,0.1946535009175426,0.40283353649642173,0.1973209435311084,0.07587442973196377,0.2636883660989113,0.0795114204798952,-0.649726330413941,-0.2808364544305708,-0.24422918198157595,0.053157236860394835,-0.059619086092761696,-0.04098266005769565,-0.7229287662682027,0.1401584344124194,0.0035019221310794353,0.3896112372385424,0.10195454722174697,0.05849172251672556,0.07301958079277333,-0.7863184862317147,-0.3714055599928687,-0.19695545602642742,1.0,-0.3203098534685799,-0.5798275225349447,-0.1954819646992732,0.14946745287066487,-0.7942882125436772,-0.21599612395053025,0.08130332048259678,0.6288824228464556,0.6657491718855805,0.033238885232887434,-0.8220590922095966,-0.7004183059716068,-0.05473366533303067,-0.16242186756558938,-0.16939561635329894,-0.07560679937088191,-0.21805815720674687,0.15064456044548377,-0.7688012906576268,0.3711811146381554,-0.372873670316149,-0.24798249768665223,0.1898241823751933,0.7292932964244939,0.14761570326440898,0.6441036789791613,0.08282573989457981,0.11236400969837133,-0.0714455856648715,-0.591729706965049,0.13232932441144865,0.43637164285298274,0.005643242356691046,-0.43218493656828744,-0.05899051917506027,-0.47875895081688086,-0.046692283017299295,-0.3388830923803117,-0.06468311445336285,-0.2724763132751417
ST5,-0.43168999612409814,-0.2176865449659904,-0.1899991451782412,0.5407473707557688,0.27455742822961554,0.032544552111992434,0.2447823043997941,0.07952846652353719,-0.013576627093831667,-0.7118565803650505,-0.4378960187330076,-0.0029331128516538025,0.3472365117404312,0.5199620804651195,-0.35925512566619633,-0.17537542286226324,0.7688708937643324,-0.2339780448218186,-0.38859941805399495,-0.44944505045538086,-0.033143098630049966,-0.16141010202320094,-0.4116066867017503,-0.2140183799688084,-0.2016613507529041,-0.03489138718511071,-0.5350837864820541,0.18604720029674926,0.10750418374213995,0.07920488507991334,-0.14650717109404265,0.4428724228924163,-0.2003608861158346,0.46249483777689604,-0.5505357235538655,-0.041708863516309626,-0.037053016489368915,-0.29899435145067965,0.2242344183250785,0.39438800484013214,-0.2831210736915095,-0.2944298958531206,0.23690695653048807,-0.519060385481035,-0.459472678297025,0.23601117043079575,-0.28024947941273787,-0.5107954381098018,0.3909330373113189,-0.28001003003645386,0.05503527156947296,-0.15305915277916674,0.11110535764260311,0.08648844047368388,-0.5084457976476373,-0.3203098534685799,1.0,0.049329800926416464,0.003418708513175477,-0.2764695140330902,0.11716089812850974,0.18129604178099562,0.6512004711722862,-0.43294223455485015,0.040993168417677375,-0.5854402442141858,0.11741078091913149,0.03105286458481831,0.025695930364853157,-0.5643484649366333,0.5233217407455251,-0.2464652535007674,-0.019023628612315283,0.6014547516262019,0.27768736510180925,0.2801681373709904,-0.3373919296273268,-0.0929037172704029,0.19393919054546233,0.025793005040573462,0.2113739062166633,0.16468045426364264,0.14004951250915013,-0.42860468431687865,0.1936765897059415,0.01772761744281388,0.1448650717810142,-0.7261269030171873,0.3235490023903601,0.7265862745287675,0.2837974844358286,0.21196811667031,0.16219591456355387,-0.18169837138462985,0.38112085116091277,0.6477661535975046
ST6,0.34021210445772365,0.001009829495790772,-0.009117575069948649,-0.16763997408607578,0.15085565997878692,-0.8456999764472002,-0.386528499690834,0.10220652543436795,-0.07310547674660527,-0.3953545964931669,0.01256930366719625,-0.3128611061527849,-0.40906292742101813,0.2103064605354044,0.12315705495599427,-0.011813400157850486,0.3471626694479988,0.6616049890884942,-0.21123653375227328,-0.04918509430509532,0.7117407225349354,0.797840510038285,0.017470289171367184,0.21023145276505567,0.39507875588083374,0.24215362163585138,-0.14133075532024675,0.0850284995978927,-0.46968988201067674,0.750573335112012,0.021499527415530916,0.26831177417804414,0.05396047127033405,-0.3235564309413053,0.01325120977103418,-0.3093687456073661,0.31020815192633033,-0.0593402632658112,-0.2001440886121402,0.14825547120128627,0.2897211134496638,0.6117068810966023,-0.1666368875464055,0.16050398861292983,0.31504783557798555,0.758286072009118,-0.40758432800707073,0.28537633129145185,-0.32852219540894834,-0.054011705621454215,0.10152909880615413,-0.08773121619763531,0.668904249443225,0.24580979735941083,0.368030958255569,-0.5798275225349447,0.049329800926416464,1.0,0.07229189428519595,-0.45310619896597965,0.6734178475314583,0.6171771584875944,-0.4545920826026326,-0.11064845673491143,-0.8716464090438131,0.05315932374979868,0.7143592124660312,0.8337659185083974,-0.24077376224630476,0.340823982519426,0.15165937583847078,0.04383296368698918,0.1680901256833204,-0.29730040261255924,0.5806252572105651,-0.5917388469438213,0.21622632225695876,0.16855305441632498,-0.35259981116039957,-0.8608694604148069,-0.3022682594665279,-0.8173624738776549,-0.147149017471886,0.14149935969962504,-0.17154933245126278,0.1393889020741793,-0.2570074442138178,-0.36916720849493295,-0.11650379350850144,0.3654718890578608,0.011195919772947415,0.5585023468150698,0.033186416933825943,0.4619871182449541,-0.014970559692247063,0.2119409479162214
ST7,-0.40357303114752896,-0.023366925667340936,0.002179371348628405,0.1357386012870572,0.42051509432903506,0.07364603140221217,-0.36650994122763925,0.7039936360295009,-0.23462386301893623,0.12562407955456276,0.1383858790931315,-0.2062465553278685,-0.09681606727482493,0.5973086740522467,0.3901609831143002,-0.03447210227065079,0.3785461544577175,0.5716873992272067,0.5425875045151483,-0.2458492449730117,0.07164529207708113,0.21396689822560344,-0.5481429342983387,-0.17238148399219794,0.6912598508698166,0.14308652462177018,-0.48754506628827454,0.43109534617983475,0.11229080279533775,0.4904789245330328,0.2888926089381046,0.3649409017278803,-0.36851668756047623,0.4327256497945824,0.2422599364372905,-0.1810853260359128,-0.1363602884963733,0.3326577063773943,-0.1672257445315157,0.2990119852695571,0.023824771250043102,0.5971674909621584,-0.15219127829526055,0.4150837863729246,0.00934203033497633,0.5202148421244344,0.43225867204620266,0.1571975216921352,0.3925876269532025,0.16314252748411895,-0.22957777056863637,0.06816964855443487,0.5103117923592406,0.6120676447150862,0.28027430980966306,-0.1954819646992732,0.003418708513175477,0.07229189428519595,1.0,0.12681223763517488,0.49804872483794116,0.3554748493719504,-0.4521666516407308,-0.41391644469310057,-0.2686087219855738,-0.38354581714314717,0.4089460588671577,0.45498435293469375,0.49740069255520747,0.5785270418998608,0.5913916429576271,0.1434847755086313,0.22529974767138425,0.348091918312786,0.522489256468277,-0.21492903597029406,0.7693432554186328,-0.45512931519748,-0.1648636098520271,-0.1032460209281944,-0.1798175515135483,-0.27204265485659035,-0.23469077983121653,-0.38544786093781686,-0.10329807956564768,0.2557898687590505,-0.1873040382599321,-0.2565422767453527,-0.13404227533707366,0.2597642930365839,-0.042932206200423956,0.5294108148822182,0.09656462991335499,0.7017770684889807,-0.19330503728765794,-0.21836362143046975
ST8,-0.0380897606782182,-0.012237447277216264,0.006577233553645393,0.25713584939478434,0.18136784607314205,0.17575148147885464,-0.11219256975087433,-0.028060695499483312,0.6303116902345797,0.5755718683923338,0.4992985857072938,0.37008477047787985,0.1191286565678868,-0.007721173153339423,0.1768763346937666,0.014525836137767796,-0.14177585371117477,-0.14742098824664338,0.38824039809920613,-0.15598399127531912,-0.0968690061490037,-0.18305717249532447,0.397443164696145,-0.43364235908168525,-0.09680402028359945,0.15173542741853072,-0.08982448341369526,-0.17223308220079267,-0.08252235512915494,-0.25332072006438383,-0.17842449678942396,0.19794927853646505,0.036500820366233776,-0.26008373476722413,0.24380401318601347,0.6496650476592186,-0.5443142830957827,0.11732586128745273,-0.006264294093754821,-0.0004783409137900309,-0.4623981689871194,0.04738224310353216,-0.023626683930969596,0.27851797818881485,-0.3402384760272452,-0.2313471047174384,0.17760203986750042,0.10267433833726185,-0.12310321457401165,0.7999742419760193,-0.16411186266712896,0.18126671472305328,-0.23265203955100644,0.20909464886303566,0.0035090422095108726,0.14946745287066487,-0.2764695140330902,-0.45310619896597965,0.12681223763517488,1.0,-0.2509627794133998,0.10015708594271959,-0.10830836316135468,0.16096890916825532,0.5473818541582341,-0.14738933877840968,-0.12957097627529796,-0.37077722005610875,0.5039080079167353,0.09947213024743266,-0.1904830427137305,0.7289621312174213,-0.5384999948332497,0.23151457379094695,-0.27136901733853097,-0.2578281909247563,0.05869825708328963,0.09645535898656453,0.04901993861959437,0.26835780941584875,-0.003492065634561987,-0.009879732143336548,0.021734469783374354,0.10508242953582221,-0.005813794910603762,-0.03783845787090027,0.014579387664172534,0.09133894261840725,-0.034002299995479636,-0.08603472766985176,0.007123580128263438,0.09557521548932385,0.06249387577392807,0.1852148364693654,-0.05587483963165186,-0.1324129526100714
T1,-0.20520224271575357,-0.04155951540519717,-0.02311523364707864,-0.06526260769958919,0.7338717291880982,-0.4636472344246329,-0.5241160777828237,0.24939883490864143,-0.27436161694767824,-0.22311269869436806,-0.08037007362691893,-0.3401747157863717,-0.3572521842861183,0.4969490036949899,0.1881823298636321,-0.03359636949949479,0.5473632890421678,0.9149343036749372,-0.07114350756781937,-0.1521796007477247,0.31215525312203346,0.8651970704948485,-0.438683844241657,0.13037308280421125,0.5158700539495849,0.13971454760640986,-0.5106239425416381,0.3745316131696795,-0.005676430710299599,0.9832371975095132,0.04689678998470685,0.25181689344658165,-0.17739364412850778,0.06877310978349828,0.005373321866241955,-0.28178745615969286,0.05303489267485016,0.0019718485807335043,-0.1659278259902067,0.6903541777010043,0.3467793364314014,0.636140182804169,-0.1307731480327004,0.23057713671303803,0.2363479864883878,0.9154351921558938,0.1603815272574641,0.019363782682436156,-0.09241881154698527,-0.10984974892445624,-0.009981292130843221,0.04697028330349639,0.9985528149283355,0.6708255746427685,0.5837052996095411,-0.7942882125436772,0.11716089812850974,0.6734178475314583,0.49804872483794116,-0.2509627794133998,1.0,0.42528080214551156,-0.4529278733622824,-0.7045726040799739,-0.8633402079786459,-0.08046638876912024,0.9405452144086692,0.9438901720665459,0.267295251524281,0.4873981033458531,0.47311126751340393,-0.06871216221627172,0.33770841531980444,-0.1232011016033162,0.9424224575231854,-0.38767656710684684,0.6596670904796821,-0.1926412420254661,-0.27475101636746874,-0.766633254513633,-0.23749414824291346,-0.7529797185993069,-0.22445362610708347,-0.34059342498210937,0.013010021895793322,0.6460597223991322,-0.20885445974887468,-0.364853256029484,-0.10354077580650498,0.3480732583156901,-0.004327770941909633,0.5826356565987175,0.0520851669171841,0.5742119933362766,-0.06692498339909925,0.07449408106453197
T2,0.034853904987295126,-0.08469242229630546,-0.07615841002661607,0.3029611533706418,0.13799690756280467,-0.6234547343202982,-0.3139682813545954,0.48789763192517244,0.23542615711335846,-0.2187913766511334,0.2615234490187111,-0.11322458910163023,-0.3350503621290658,0.651359348771927,0.294609655090686,-0.07611292669948722,0.5953386102504191,0.4518931110935819,0.2308279663443138,-0.4432799824883345,0.562185537135867,0.39316313720566204,-0.02157016400655162,-0.23724572145057135,0.6067071215992708,0.41071050180535723,-0.46664136336579587,0.1884923050626272,-0.3596748275304577,0.528427401153874,0.20268081867400498,0.777486296271242,-0.21888573118489033,-0.08423675606926079,0.26122943202736626,0.009519108827107391,0.036628617015743416,0.1448993577649496,-0.10048079421293034,0.06745967618363943,-0.24977016157665233,0.7681251173632668,-0.07312548430153706,0.2648505968108233,-0.18954299569287178,0.6844996829398775,-0.27438935985446034,0.27747136621298363,0.09145743389799214,0.36435105174837784,0.07975385164850994,0.06576444642206497,0.43399154746329055,0.5283065342594156,0.15269689730518793,-0.21599612395053025,0.18129604178099562,0.6171771584875944,0.3554748493719504,0.10015708594271959,0.42528080214551156,1.0,-0.4087958016517338,-0.0300983857602459,-0.3945767934941523,-0.5384611729547116,0.5544013886996542,0.5458215108746384,0.2241575777016712,0.31839845082568347,0.44435957131003223,0.43631249890283585,-0.0921039033045232,0.36017434630811634,0.4160397788285191,-0.6806664561204637,0.12208960383915075,-0.0326054837202157,-0.20697562675882603,-0.4775785891399412,-0.19701210153799972,-0.6257130503014614,-0.09125306507226941,-0.07056993751439834,-0.16684894977001624,-0.19211074809922574,-0.1768461078091069,-0.6468599573724392,0.00633798344385495,0.6504643404904811,0.1606488859578613,0.7743242342044159,0.2223889493674263,0.6588631555535036,0.06947880826696838,0.26468155301101737
